CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/1999;AVERAGE;0.657276;MIN;0.645994;MAX;0.663034;NB;21.000000
MONTH;2/1999;AVERAGE;0.667716;MIN;0.660393;MAX;0.673546;NB;20.000000
MONTH;3/1999;AVERAGE;0.659193;MIN;0.654224;MAX;0.664271;NB;23.000000
MONTH;4/1999;AVERAGE;0.671451;MIN;0.664560;MAX;0.682840;NB;22.000000
MONTH;5/1999;AVERAGE;0.684506;MIN;0.677682;MAX;0.690915;NB;21.000000
MONTH;6/1999;AVERAGE;0.680768;MIN;0.674156;MAX;0.687226;NB;22.000000
MONTH;7/1999;AVERAGE;0.672340;MIN;0.660248;MAX;0.682816;NB;22.000000
MONTH;8/1999;AVERAGE;0.669750;MIN;0.662710;MAX;0.676171;NB;22.000000
MONTH;9/1999;AVERAGE;0.676735;MIN;0.668126;MAX;0.683955;NB;22.000000
MONTH;10/1999;AVERAGE;0.677315;MIN;0.669638;MAX;0.683312;NB;21.000000
MONTH;11/1999;AVERAGE;0.681953;MIN;0.679109;MAX;0.685820;NB;22.000000
MONTH;12/1999;AVERAGE;0.678710;MIN;0.674043;MAX;0.689249;NB;23.000000
