CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2011;AVERAGE;1.006243;MIN;0.999622;MAX;1.014784;NB;21.000000
MONTH;2/2011;AVERAGE;1.012228;MIN;1.002358;MAX;1.022091;NB;20.000000
MONTH;3/2011;AVERAGE;1.023691;MIN;1.007620;MAX;1.033158;NB;23.000000
MONTH;4/2011;AVERAGE;1.043898;MIN;1.033246;MAX;1.054824;NB;19.000000
MONTH;5/2011;AVERAGE;1.033383;MIN;1.021494;MAX;1.053166;NB;22.000000
MONTH;6/2011;AVERAGE;1.023121;MIN;1.010600;MAX;1.035983;NB;22.000000
MONTH;7/2011;AVERAGE;1.045957;MIN;1.028784;MAX;1.062248;NB;21.000000
MONTH;8/2011;AVERAGE;1.019470;MIN;1.003690;MAX;1.051192;NB;23.000000
MONTH;9/2011;AVERAGE;0.998371;MIN;0.957320;MAX;1.023721;NB;22.000000
MONTH;10/2011;AVERAGE;0.980358;MIN;0.946707;MAX;1.006254;NB;21.000000
MONTH;11/2011;AVERAGE;0.975486;MIN;0.950906;MAX;0.992720;NB;22.000000
MONTH;12/2011;AVERAGE;0.977619;MIN;0.964230;MAX;0.991644;NB;21.000000
