CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/1995;AVERAGE;0.707778;MIN;0.701265;MAX;0.715565;NB;22.000000
MONTH;2/1995;AVERAGE;0.713992;MIN;0.707962;MAX;0.720048;NB;20.000000
MONTH;3/1995;AVERAGE;0.710689;MIN;0.704223;MAX;0.717358;NB;23.000000
MONTH;4/1995;AVERAGE;0.726202;MIN;0.713523;MAX;0.733947;NB;20.000000
MONTH;5/1995;AVERAGE;0.734973;MIN;0.728865;MAX;0.738878;NB;23.000000
MONTH;6/1995;AVERAGE;0.726205;MIN;0.722805;MAX;0.729395;NB;22.000000
MONTH;7/1995;AVERAGE;0.734466;MIN;0.728864;MAX;0.739375;NB;21.000000
MONTH;8/1995;AVERAGE;0.738038;MIN;0.732334;MAX;0.748220;NB;23.000000
MONTH;9/1995;AVERAGE;0.740712;MIN;0.731795;MAX;0.748502;NB;21.000000
MONTH;10/1995;AVERAGE;0.743186;MIN;0.725952;MAX;0.751319;NB;22.000000
MONTH;11/1995;AVERAGE;0.739173;MIN;0.736109;MAX;0.744321;NB;22.000000
MONTH;12/1995;AVERAGE;0.730813;MIN;0.725161;MAX;0.736106;NB;21.000000
