CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2007;AVERAGE;0.850434;MIN;0.844179;MAX;0.858789;NB;22.000000
MONTH;2/2007;AVERAGE;0.854029;MIN;0.842860;MAX;0.862943;NB;20.000000
MONTH;3/2007;AVERAGE;0.855869;MIN;0.846796;MAX;0.866719;NB;22.000000
MONTH;4/2007;AVERAGE;0.881495;MIN;0.863645;MAX;0.895832;NB;19.000000
MONTH;5/2007;AVERAGE;0.913347;MIN;0.896914;MAX;0.935015;NB;22.000000
MONTH;6/2007;AVERAGE;0.938812;MIN;0.932582;MAX;0.948052;NB;21.000000
MONTH;7/2007;AVERAGE;0.951353;MIN;0.935548;MAX;0.962665;NB;22.000000
MONTH;8/2007;AVERAGE;0.944683;MIN;0.926463;MAX;0.953305;NB;23.000000
MONTH;9/2007;AVERAGE;0.973832;MIN;0.946873;MAX;1.004036;NB;20.000000
MONTH;10/2007;AVERAGE;1.024357;MIN;1.001917;MAX;1.049317;NB;23.000000
MONTH;11/2007;AVERAGE;1.037657;MIN;1.004491;MAX;1.102441;NB;22.000000
MONTH;12/2007;AVERAGE;0.996763;MIN;0.977037;MAX;1.021058;NB;19.000000
