CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/1992;AVERAGE;0.865046;MIN;0.850700;MAX;0.875427;NB;23.000000
MONTH;2/1992;AVERAGE;0.845835;MIN;0.841253;MAX;0.851784;NB;20.000000
MONTH;3/1992;AVERAGE;0.838845;MIN;0.833751;MAX;0.844739;NB;22.000000
MONTH;4/1992;AVERAGE;0.842078;MIN;0.836116;MAX;0.847529;NB;22.000000
MONTH;5/1992;AVERAGE;0.834139;MIN;0.827473;MAX;0.840125;NB;21.000000
MONTH;6/1992;AVERAGE;0.835829;MIN;0.830217;MAX;0.839137;NB;22.000000
MONTH;7/1992;AVERAGE;0.839086;MIN;0.832288;MAX;0.845663;NB;23.000000
MONTH;8/1992;AVERAGE;0.840299;MIN;0.834726;MAX;0.845882;NB;21.000000
MONTH;9/1992;AVERAGE;0.819252;MIN;0.795544;MAX;0.836333;NB;22.000000
MONTH;10/1992;AVERAGE;0.803073;MIN;0.797638;MAX;0.809192;NB;22.000000
MONTH;11/1992;AVERAGE;0.789061;MIN;0.773212;MAX;0.806448;NB;21.000000
MONTH;12/1992;AVERAGE;0.786432;MIN;0.776097;MAX;0.793779;NB;23.000000
