CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2014;AVERAGE;0.914619;MIN;0.893265;MAX;0.942356;NB;22.000000
MONTH;2/2014;AVERAGE;0.904930;MIN;0.895648;MAX;0.913228;NB;20.000000
MONTH;3/2014;AVERAGE;0.900386;MIN;0.887470;MAX;0.910425;NB;21.000000
MONTH;4/2014;AVERAGE;0.909842;MIN;0.904796;MAX;0.917251;NB;20.000000
MONTH;5/2014;AVERAGE;0.918523;MIN;0.910248;MAX;0.923350;NB;21.000000
MONTH;6/2014;AVERAGE;0.922966;MIN;0.914095;MAX;0.936185;NB;21.000000
MONTH;7/2014;AVERAGE;0.932231;MIN;0.915743;MAX;0.940281;NB;23.000000
MONTH;8/2014;AVERAGE;0.915354;MIN;0.911357;MAX;0.922183;NB;21.000000
MONTH;9/2014;AVERAGE;0.908767;MIN;0.895078;MAX;0.920580;NB;22.000000
MONTH;10/2014;AVERAGE;0.891584;MIN;0.879278;MAX;0.900071;NB;23.000000
MONTH;11/2014;AVERAGE;0.882303;MIN;0.873888;MAX;0.888952;NB;20.000000
MONTH;12/2014;AVERAGE;0.867488;MIN;0.857993;MAX;0.879575;NB;21.000000
