CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2013;AVERAGE;1.007627;MIN;0.991299;MAX;1.016386;NB;22.000000
MONTH;2/2013;AVERAGE;0.991225;MIN;0.974586;MAX;1.004300;NB;20.000000
MONTH;3/2013;AVERAGE;0.975830;MIN;0.967478;MAX;0.983411;NB;20.000000
MONTH;4/2013;AVERAGE;0.981828;MIN;0.973034;MAX;0.990711;NB;21.000000
MONTH;5/2013;AVERAGE;0.979302;MIN;0.963597;MAX;0.996436;NB;22.000000
MONTH;6/2013;AVERAGE;0.970119;MIN;0.948467;MAX;0.984426;NB;20.000000
MONTH;7/2013;AVERAGE;0.960446;MIN;0.946278;MAX;0.974686;NB;23.000000
MONTH;8/2013;AVERAGE;0.960811;MIN;0.946224;MAX;0.971734;NB;22.000000
MONTH;9/2013;AVERAGE;0.966047;MIN;0.949666;MAX;0.979463;NB;21.000000
MONTH;10/2013;AVERAGE;0.965164;MIN;0.957196;MAX;0.971427;NB;23.000000
MONTH;11/2013;AVERAGE;0.953954;MIN;0.945348;MAX;0.961418;NB;21.000000
MONTH;12/2013;AVERAGE;0.939892;MIN;0.932901;MAX;0.945371;NB;20.000000
