CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/1997;AVERAGE;0.740405;MIN;0.726955;MAX;0.747666;NB;23.000000
MONTH;2/1997;AVERAGE;0.738228;MIN;0.731102;MAX;0.745437;NB;20.000000
MONTH;3/1997;AVERAGE;0.729215;MIN;0.725529;MAX;0.734378;NB;21.000000
MONTH;4/1997;AVERAGE;0.717590;MIN;0.713676;MAX;0.722125;NB;22.000000
MONTH;5/1997;AVERAGE;0.724872;MIN;0.716179;MAX;0.732763;NB;22.000000
MONTH;6/1997;AVERAGE;0.722416;MIN;0.716431;MAX;0.728174;NB;21.000000
MONTH;7/1997;AVERAGE;0.726435;MIN;0.721966;MAX;0.731261;NB;23.000000
MONTH;8/1997;AVERAGE;0.719847;MIN;0.716330;MAX;0.725897;NB;21.000000
MONTH;9/1997;AVERAGE;0.721221;MIN;0.718084;MAX;0.723954;NB;22.000000
MONTH;10/1997;AVERAGE;0.721562;MIN;0.707959;MAX;0.730139;NB;23.000000
MONTH;11/1997;AVERAGE;0.708104;MIN;0.701952;MAX;0.715052;NB;20.000000
MONTH;12/1997;AVERAGE;0.700766;MIN;0.695121;MAX;0.705518;NB;23.000000
