CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2009;AVERAGE;0.815605;MIN;0.789844;MAX;0.846460;NB;21.000000
MONTH;2/2009;AVERAGE;0.802089;MIN;0.790992;MAX;0.817282;NB;20.000000
MONTH;3/2009;AVERAGE;0.792221;MIN;0.765925;MAX;0.817057;NB;22.000000
MONTH;4/2009;AVERAGE;0.815005;MIN;0.790146;MAX;0.840935;NB;20.000000
MONTH;5/2009;AVERAGE;0.868865;MIN;0.843250;MAX;0.909490;NB;20.000000
MONTH;6/2009;AVERAGE;0.889621;MIN;0.860494;MAX;0.923557;NB;22.000000
MONTH;7/2009;AVERAGE;0.890820;MIN;0.857451;MAX;0.928056;NB;23.000000
MONTH;8/2009;AVERAGE;0.919289;MIN;0.900839;MAX;0.936428;NB;21.000000
MONTH;9/2009;AVERAGE;0.924468;MIN;0.904580;MAX;0.938744;NB;22.000000
MONTH;10/2009;AVERAGE;0.948794;MIN;0.916814;MAX;0.971916;NB;22.000000
MONTH;11/2009;AVERAGE;0.943600;MIN;0.925680;MAX;0.958198;NB;21.000000
MONTH;12/2009;AVERAGE;0.949133;MIN;0.932029;MAX;0.962264;NB;22.000000
