CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2002;AVERAGE;0.624929;MIN;0.618312;MAX;0.631729;NB;22.000000
MONTH;2/2002;AVERAGE;0.626841;MIN;0.622409;MAX;0.629659;NB;20.000000
MONTH;3/2002;AVERAGE;0.629962;MIN;0.625018;MAX;0.634606;NB;20.000000
MONTH;4/2002;AVERAGE;0.632385;MIN;0.624938;MAX;0.639632;NB;21.000000
MONTH;5/2002;AVERAGE;0.645313;MIN;0.637112;MAX;0.654311;NB;22.000000
MONTH;6/2002;AVERAGE;0.653158;MIN;0.645882;MAX;0.664778;NB;20.000000
MONTH;7/2002;AVERAGE;0.647721;MIN;0.629844;MAX;0.659109;NB;23.000000
MONTH;8/2002;AVERAGE;0.637713;MIN;0.625662;MAX;0.644978;NB;22.000000
MONTH;9/2002;AVERAGE;0.635469;MIN;0.629314;MAX;0.644069;NB;21.000000
MONTH;10/2002;AVERAGE;0.633789;MIN;0.626372;MAX;0.640616;NB;23.000000
MONTH;11/2002;AVERAGE;0.636410;MIN;0.628843;MAX;0.644503;NB;21.000000
MONTH;12/2002;AVERAGE;0.641430;MIN;0.633656;MAX;0.645009;NB;20.000000
