CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/1993;AVERAGE;0.783362;MIN;0.776996;MAX;0.789267;NB;21.000000
MONTH;2/1993;AVERAGE;0.793241;MIN;0.787712;MAX;0.799358;NB;20.000000
MONTH;3/1993;AVERAGE;0.801994;MIN;0.795546;MAX;0.805539;NB;23.000000
MONTH;4/1993;AVERAGE;0.792784;MIN;0.783699;MAX;0.796493;NB;22.000000
MONTH;5/1993;AVERAGE;0.787603;MIN;0.783389;MAX;0.792833;NB;21.000000
MONTH;6/1993;AVERAGE;0.781985;MIN;0.778512;MAX;0.787401;NB;22.000000
MONTH;7/1993;AVERAGE;0.779894;MIN;0.775794;MAX;0.784006;NB;22.000000
MONTH;8/1993;AVERAGE;0.765041;MIN;0.755968;MAX;0.778631;NB;22.000000
MONTH;9/1993;AVERAGE;0.757352;MIN;0.750188;MAX;0.764235;NB;22.000000
MONTH;10/1993;AVERAGE;0.754360;MIN;0.746547;MAX;0.767758;NB;21.000000
MONTH;11/1993;AVERAGE;0.759531;MIN;0.746826;MAX;0.773991;NB;22.000000
MONTH;12/1993;AVERAGE;0.750761;MIN;0.743054;MAX;0.756889;NB;23.000000
